Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,58,1,1,175,4,4,4,4,4,3,5,5,5,5,5,1,5,5,19,8,1
0,1,62,0,0,338,4,4,4,4,2,5,5,3,3,4,3,5,3,3,27,30,0
0,1,22,1,0,667,2,1,1,1,2,2,2,2,1,2,4,1,4,2,61,58,0
0,1,24,1,1,666,5,5,5,5,4,4,4,4,3,3,5,5,4,4,9,0,1
1,1,35,0,0,462,1,4,1,3,5,1,5,5,4,5,3,2,5,5,0,0,0
0,1,32,0,0,308,3,4,3,3,5,3,5,5,3,3,5,4,4,5,45,40,0
1,1,40,1,1,550,3,5,5,5,3,3,4,3,3,3,3,1,3,1,0,0,0
1,1,54,1,1,3447,2,5,5,5,3,2,3,2,2,2,2,1,2,1,0,10,0
1,1,32,0,1,388,2,4,2,2,4,2,4,4,3,4,4,3,5,4,0,0,0
1,1,49,1,1,2069,4,4,4,4,5,1,4,5,5,4,5,2,5,4,23,4,1
1,1,49,1,0,199,4,5,5,5,4,4,4,5,3,2,3,4,5,4,283,305,1
0,0,33,1,0,351,2,2,2,3,5,2,5,5,3,2,4,4,4,5,0,0,0
0,1,46,1,1,2911,2,2,2,2,3,5,4,2,2,2,2,5,2,4,25,16,1
0,1,47,1,1,1546,3,4,4,4,4,4,4,3,3,2,3,3,3,3,0,0,0
0,0,33,1,0,760,2,2,2,3,5,2,5,5,3,5,4,2,3,5,65,58,0
0,1,11,0,0,402,4,5,4,4,2,4,4,2,4,3,4,5,5,2,0,4,0
0,1,53,0,0,135,3,2,3,3,3,4,4,4,4,3,4,2,4,4,2,65,0
1,1,26,1,1,3032,1,1,1,1,5,5,5,5,4,3,5,4,5,5,12,0,1
1,1,8,0,0,304,2,3,2,3,1,2,1,1,3,2,4,1,3,1,0,0,0
1,1,41,1,1,1862,1,3,3,3,5,2,3,1,1,1,1,4,1,4,11,0,0
0,1,29,0,0,616,1,5,1,4,4,1,4,4,4,1,2,4,3,4,31,42,0
1,1,76,1,1,265,3,4,4,4,3,4,4,3,3,3,3,3,3,1,35,25,0
1,1,37,0,1,909,3,1,3,2,5,2,2,4,4,3,4,4,4,1,24,10,0
1,1,39,1,1,3446,5,5,5,5,2,4,5,5,5,5,5,2,5,3,0,0,1
0,1,41,1,1,997,4,4,4,4,4,4,4,5,5,5,5,3,5,3,0,0,1
1,1,42,0,0,370,3,2,2,3,1,2,1,1,2,3,2,1,4,1,0,5,0
1,1,54,1,1,2811,3,3,3,3,2,4,4,4,4,4,4,3,4,3,0,0,1
1,1,66,0,0,696,1,5,0,4,2,0,2,2,5,5,5,4,5,2,0,0,0
1,1,47,1,1,825,5,5,5,5,4,5,5,5,5,5,5,4,5,3,0,0,1
1,1,40,0,0,1242,3,4,3,2,4,3,2,4,5,2,4,3,5,4,0,0,0
1,1,55,1,1,188,5,5,3,5,1,5,3,5,5,5,3,2,5,4,19,3,1
1,1,64,0,1,2475,1,5,1,5,1,1,5,1,3,2,4,3,5,1,0,0,0
0,1,67,0,0,812,4,2,4,3,2,3,4,4,4,4,4,4,4,4,7,5,1
0,1,32,0,0,787,2,5,2,3,1,2,1,1,3,2,4,3,4,1,0,0,0
1,0,35,1,1,787,2,2,2,2,5,2,5,5,5,2,5,3,5,5,5,0,0
1,1,56,0,0,1197,1,1,1,4,5,1,5,5,2,2,4,1,3,5,0,0,0
1,1,44,1,1,515,2,1,2,2,3,4,4,5,5,5,5,5,5,3,0,0,1
1,1,47,1,0,503,4,5,4,5,4,4,4,4,3,1,3,3,2,4,0,7,1
0,1,34,1,1,1980,5,5,5,5,4,3,5,5,5,5,5,1,5,2,0,0,1
0,0,42,1,1,432,3,3,3,4,5,3,5,5,5,2,4,5,5,5,17,11,0
1,1,53,1,1,2340,3,3,3,3,4,4,3,2,2,2,2,5,2,5,0,20,1
0,0,30,1,1,1609,5,5,5,3,1,5,1,1,3,4,3,3,4,1,0,0,1
0,0,26,1,1,304,4,2,4,2,5,4,5,5,3,4,2,3,3,5,19,49,0
1,0,34,1,1,944,2,2,2,2,4,2,4,4,4,4,5,3,4,4,0,0,0
1,1,57,1,1,399,1,1,1,1,4,1,2,3,3,3,3,3,3,5,0,0,1
0,1,10,1,1,2468,3,4,4,4,3,3,3,3,3,2,4,1,4,3,12,17,0
1,1,18,0,1,674,3,5,3,1,1,3,1,1,4,4,4,4,4,1,40,29,0
0,1,65,0,0,239,3,2,3,4,5,4,3,3,3,3,4,1,3,3,0,0,0
0,1,30,0,0,257,5,3,5,3,3,5,3,3,4,2,3,1,5,3,0,42,1
1,1,52,1,1,383,4,4,4,4,4,5,5,5,5,5,5,5,5,4,0,1,1
1,1,70,0,0,760,3,2,3,2,2,3,5,2,3,5,2,4,2,2,0,0,0
1,1,28,1,1,1450,1,1,1,1,4,4,4,4,3,3,5,3,5,4,0,0,1
0,1,51,1,1,228,2,2,2,2,3,4,4,2,2,2,2,4,2,2,8,0,0
1,0,22,1,0,764,2,2,2,5,5,2,5,5,5,3,1,4,1,5,0,0,0
1,1,53,1,1,1426,4,4,3,4,5,5,4,5,5,5,5,4,5,5,0,0,1
1,1,29,1,1,1076,1,4,4,4,1,1,1,1,3,5,3,1,3,1,21,20,0
1,1,37,0,0,581,4,2,4,4,2,4,2,2,2,4,3,3,3,2,3,2,0
0,1,42,1,1,2086,3,3,2,3,2,5,5,5,5,5,5,3,5,4,96,99,1
0,1,57,0,0,867,1,3,0,3,3,3,2,5,5,0,5,4,5,4,24,66,0
1,1,59,1,0,395,5,5,5,5,5,5,5,5,4,3,2,2,2,5,3,1,1
0,1,57,1,1,2729,2,2,2,2,2,5,4,4,4,4,4,3,4,4,13,6,1
0,1,34,1,1,2586,2,1,1,1,2,3,4,2,2,2,2,1,2,4,91,109,0
1,1,69,0,0,2496,2,2,1,4,1,1,1,2,1,3,4,1,2,1,0,28,0
0,1,15,1,1,1009,1,1,1,1,4,4,4,4,5,5,2,5,3,4,0,1,1
0,1,60,0,1,337,3,4,3,3,4,5,4,2,2,3,2,4,2,3,0,0,0
0,1,52,1,1,3218,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0,1
1,1,68,0,0,387,1,5,1,2,3,1,3,3,4,4,5,5,5,3,0,0,0
0,1,49,0,0,227,2,4,0,3,4,4,4,2,2,0,2,2,2,2,0,0,0
1,1,49,0,0,160,1,4,0,3,5,0,5,5,5,2,4,3,5,5,4,1,0
1,1,28,1,1,926,2,4,4,4,2,2,2,2,1,1,4,1,3,2,23,16,0
0,1,39,1,0,4502,1,2,2,2,1,1,1,2,4,4,4,1,4,1,16,0,0
0,0,14,1,0,546,5,5,4,4,4,4,4,4,5,3,4,5,4,4,0,0,1
0,1,47,1,1,1076,3,3,3,3,3,5,5,4,4,4,4,3,4,3,20,3,1
0,1,37,1,1,2330,3,4,4,4,2,4,4,3,3,3,3,1,3,3,0,0,0
0,1,30,1,1,3243,2,2,3,2,4,4,4,4,4,5,3,4,3,4,0,0,1
0,1,36,1,1,2056,2,3,3,3,5,3,3,4,4,4,2,3,4,3,5,0,0
1,0,57,1,0,1014,2,2,2,2,1,2,1,1,1,2,1,3,2,1,25,9,0
0,0,25,1,1,391,5,4,5,5,3,5,3,3,4,4,5,5,4,3,0,0,1
1,1,45,1,0,484,5,2,2,2,5,5,5,5,1,3,5,3,1,5,0,0,1
0,1,67,0,0,1173,2,5,3,1,4,4,4,1,1,3,1,5,1,4,0,0,0
0,1,28,0,0,1310,3,4,3,3,4,3,4,4,4,5,4,5,5,4,5,29,0
0,1,53,1,1,1730,4,4,4,4,5,4,5,5,5,5,5,4,5,4,11,8,1
0,1,52,1,1,2245,3,3,3,3,3,5,5,2,2,2,2,4,2,3,5,2,1
1,1,41,1,1,2800,1,4,4,4,2,1,2,1,1,1,1,3,1,3,8,2,0
1,1,51,1,1,3666,2,2,2,2,5,5,4,4,4,5,4,3,4,3,0,0,1
1,1,52,0,0,925,3,5,3,3,4,3,4,4,5,2,5,3,5,4,9,0,0
1,1,68,1,1,1368,1,1,1,1,4,2,3,4,4,4,4,3,4,5,0,0,1
1,1,20,0,0,534,2,5,3,3,1,3,1,1,5,2,4,5,4,1,0,0,0
1,1,51,0,0,1728,4,5,4,3,4,4,4,4,5,5,5,5,4,4,0,0,1
0,1,54,1,0,202,4,4,4,4,2,2,2,4,4,4,4,1,4,1,0,0,1
0,1,58,0,0,228,2,4,2,1,4,4,4,5,5,2,5,5,5,3,0,0,0
1,1,46,1,1,3975,3,3,3,3,3,5,5,5,5,5,5,5,5,3,0,0,1
1,1,48,1,1,2451,2,5,5,5,3,4,3,2,2,3,2,2,2,1,0,0,0
1,1,48,1,1,3844,2,2,2,2,4,5,4,4,4,4,4,3,4,5,0,3,1
0,1,31,0,1,196,3,4,3,2,5,3,4,5,4,5,4,3,5,5,0,3,0
0,1,31,1,1,3715,2,2,2,2,5,5,5,5,3,3,5,4,5,5,4,0,1
0,1,56,0,0,812,1,2,1,4,5,4,4,2,2,1,2,4,2,1,0,0,0
0,1,36,1,1,861,4,4,4,4,3,4,5,4,4,4,4,4,4,5,0,0,1
1,1,39,0,0,584,3,5,3,1,5,3,5,5,5,4,5,4,5,5,0,0,0
0,1,57,1,1,1525,2,2,2,2,5,4,4,3,3,3,3,4,3,5,0,0,1
0,1,27,0,0,214,3,0,3,3,1,3,1,1,3,4,5,4,4,1,62,56,0
1,1,52,0,1,337,2,2,2,4,4,4,3,3,3,2,3,1,3,2,0,0,0
1,1,20,0,0,1299,2,4,2,1,1,2,1,1,3,2,3,3,5,1,0,6,0
0,1,45,1,0,1021,2,5,5,5,3,4,3,2,2,2,2,4,2,2,0,16,0
1,0,49,1,1,296,2,2,2,1,5,2,5,5,4,4,5,5,4,5,0,0,0
0,1,36,1,0,1250,5,3,3,3,5,5,5,5,2,3,4,2,2,5,11,0,1
1,1,37,1,1,3210,1,1,1,1,1,3,1,4,4,4,4,5,4,1,0,0,1
1,0,20,1,0,468,3,2,3,4,3,3,3,3,4,1,3,4,3,3,9,7,0
1,1,44,1,1,2153,5,5,5,5,2,2,2,4,5,4,4,2,4,2,4,22,1
1,1,21,1,1,3201,4,4,4,4,5,5,5,5,5,3,5,5,5,5,0,3,1
0,1,10,0,0,333,3,1,3,3,5,3,3,5,1,1,3,2,2,5,0,0,0
1,1,58,1,1,2139,5,5,5,5,2,5,5,4,4,4,4,3,4,3,20,26,1
0,1,19,1,1,936,3,3,3,3,5,5,5,5,5,3,4,5,4,5,0,0,1
0,1,51,1,1,2182,2,2,2,2,3,3,4,4,4,4,4,3,4,5,9,0,1
0,1,20,1,1,1346,2,2,2,2,4,4,4,4,4,5,4,4,5,4,0,3,1
0,1,26,0,1,164,4,5,0,2,2,0,2,2,3,4,5,4,5,2,11,0,0
0,1,31,0,0,1504,3,5,3,2,3,4,4,4,2,5,5,4,5,4,131,125,0
0,1,41,1,1,1597,2,1,1,1,3,4,3,2,2,2,2,1,2,3,3,32,0
1,1,57,1,1,2817,4,4,4,4,3,5,4,5,5,5,5,4,5,4,0,0,1
1,1,51,0,0,1829,2,3,1,3,3,1,3,3,3,4,3,2,2,3,13,0,0
1,1,57,1,0,192,5,1,1,1,5,5,5,5,1,5,1,2,5,5,13,12,1
0,0,34,1,0,533,3,2,3,4,5,3,3,5,1,4,3,4,3,5,0,0,0
1,1,44,1,0,1463,4,2,2,2,4,4,4,4,4,3,1,5,5,4,130,111,1
0,1,57,1,1,3013,2,2,2,2,3,5,4,3,3,4,5,3,3,3,0,0,1
0,1,34,1,1,277,4,2,4,4,5,5,4,5,5,5,5,4,5,3,0,0,1
0,0,39,1,1,236,5,5,5,1,3,5,3,3,5,2,4,3,5,3,0,0,1
0,1,53,1,1,3311,3,3,3,3,2,4,4,5,5,5,4,3,5,4,44,53,1
0,1,64,0,0,528,2,4,2,1,4,5,4,2,2,2,2,3,2,4,0,0,0
0,1,39,1,1,1972,3,3,3,3,4,4,5,5,5,5,5,4,5,5,7,29,1
0,1,29,1,1,1576,1,1,1,1,1,1,1,1,2,4,3,1,3,1,4,37,0
1,1,43,1,1,3267,2,2,2,2,4,2,2,4,4,4,4,2,4,5,0,0,1
1,1,52,1,0,404,5,1,1,1,5,5,5,5,1,1,2,5,5,5,0,0,1
1,1,55,0,1,967,2,5,2,4,4,2,4,4,5,4,4,5,5,4,35,24,0
0,1,9,0,1,628,1,2,1,4,4,1,5,4,2,4,4,4,3,4,30,42,0
0,1,47,1,1,1121,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,0,1
1,0,17,1,0,1060,3,3,3,2,1,3,3,1,4,2,5,1,1,1,21,1,0
1,1,38,1,1,3810,3,3,3,3,5,5,4,4,4,4,4,4,4,5,4,5,1
1,0,37,1,0,158,3,0,3,1,2,3,1,2,4,1,3,1,3,2,1,0,0
1,1,33,0,0,2105,2,3,2,3,1,2,1,1,4,5,4,5,4,1,0,0,0
1,1,32,1,1,2434,2,1,5,1,2,2,2,2,3,3,4,1,4,2,4,5,0
0,1,54,1,1,151,2,2,2,2,3,3,3,4,4,4,2,4,4,1,0,0,0
1,1,22,1,0,1947,2,2,2,2,2,2,4,2,3,1,2,1,3,2,5,4,0
0,1,40,1,1,1751,1,1,2,1,5,5,5,3,3,3,3,4,3,5,0,0,1
1,1,30,1,1,141,1,3,3,3,4,3,1,4,3,5,3,3,3,4,0,0,0
1,1,44,0,0,208,1,5,1,1,2,1,2,2,4,1,4,5,2,2,0,3,0
0,1,53,1,1,295,0,0,0,1,2,4,4,3,3,3,3,4,3,3,0,0,1
1,1,9,0,0,569,2,5,3,5,2,3,2,2,1,2,5,1,5,2,2,1,0
0,1,37,0,0,352,1,5,1,4,3,1,3,3,4,3,5,3,4,3,0,0,0
1,1,41,1,1,1416,3,3,4,3,4,1,5,3,3,3,3,1,3,5,0,2,1
1,1,32,0,0,2556,3,4,3,1,5,3,5,5,2,4,1,3,4,5,0,0,0
0,0,18,1,0,757,4,4,4,4,1,4,1,1,2,3,3,1,4,1,73,72,0
1,1,38,1,0,427,5,5,5,5,5,5,5,5,2,4,2,1,4,5,0,0,1
1,0,9,1,0,685,2,1,1,1,3,1,3,3,5,4,4,4,4,3,0,0,0
1,1,51,1,0,1750,1,3,3,3,1,1,1,1,2,2,4,1,3,1,22,11,0
0,1,68,0,0,994,2,1,2,2,2,3,3,3,3,2,3,1,3,3,0,0,0
0,1,48,1,1,342,0,0,0,4,5,5,4,3,3,3,3,5,3,5,31,22,1
1,1,49,1,1,1984,3,3,3,3,2,5,5,3,3,3,3,3,3,4,3,11,1
0,1,61,1,1,1686,5,5,5,5,2,4,5,5,5,5,5,3,5,3,0,0,1
1,0,23,1,0,990,2,2,2,3,1,2,1,1,5,2,4,4,4,1,35,32,0
0,1,54,1,1,590,4,2,1,2,3,1,3,4,4,4,4,2,4,4,10,7,1
0,1,49,1,1,2521,1,1,1,1,4,4,4,4,2,3,4,4,5,4,40,43,1
1,1,16,0,0,937,2,4,3,4,2,3,2,2,3,5,4,1,4,2,0,0,0
0,1,54,0,0,170,2,5,2,1,2,4,2,5,5,2,5,4,5,4,0,0,0
1,1,36,1,1,1158,3,3,3,3,3,4,4,5,5,5,5,5,5,4,0,0,1
1,1,43,1,1,1865,2,2,2,2,4,3,5,5,5,5,5,3,5,3,3,0,1
0,1,65,0,1,997,3,4,3,3,2,5,5,4,4,3,4,4,4,3,12,8,0
1,0,25,1,0,391,3,0,3,3,4,3,4,4,2,3,2,5,4,4,0,0,0
0,0,27,1,1,404,5,5,5,2,3,5,3,3,4,3,5,4,5,3,0,0,1
1,1,28,1,1,557,2,3,3,3,2,2,2,2,3,4,3,2,3,2,3,19,0
1,1,52,1,1,2535,4,4,4,4,5,5,4,5,5,5,5,5,5,4,0,0,1
0,1,45,1,1,630,1,1,1,1,2,5,5,3,3,3,3,3,3,5,0,1,1
0,1,36,0,0,1506,1,4,1,5,2,1,2,2,3,5,4,3,5,2,28,22,0
0,0,24,1,1,581,5,0,5,4,4,5,4,4,3,3,4,5,5,4,11,7,1
0,1,17,0,0,1990,2,3,2,3,5,2,5,5,3,5,3,3,3,5,0,0,0
0,0,23,1,0,462,3,2,3,4,3,3,3,3,3,5,3,2,4,3,28,29,0
1,1,47,1,1,2043,0,0,0,4,4,5,4,2,2,2,2,2,2,1,0,0,1
0,0,23,1,0,1124,2,2,2,2,3,2,3,3,1,1,3,5,1,3,0,0,1
0,1,60,1,1,315,4,4,4,4,5,5,4,4,4,4,4,3,4,4,17,10,1
1,1,64,1,0,224,5,2,2,2,5,5,5,5,1,4,4,4,5,5,0,0,1
1,0,22,1,0,102,3,5,3,4,2,3,2,2,2,3,2,4,5,2,0,0,0
1,0,30,1,1,762,2,2,2,3,2,2,2,2,4,2,5,4,4,2,0,0,0
1,1,63,0,0,689,2,5,2,1,5,2,5,5,5,5,4,5,5,5,0,0,0
1,1,31,1,1,3004,2,2,2,2,4,5,4,4,5,4,5,5,5,4,0,0,1
1,0,37,1,0,437,3,2,3,4,5,3,5,5,4,4,3,3,3,5,0,0,0
1,1,48,1,0,2304,5,5,5,5,5,5,5,5,5,2,3,2,4,5,0,0,1
0,1,47,1,1,1056,3,2,2,2,5,4,2,3,3,3,3,3,3,4,42,27,1
1,1,51,0,0,1072,5,4,5,3,4,5,4,4,5,3,4,4,4,4,0,0,1
1,1,48,0,0,432,2,5,2,2,1,2,1,1,5,3,4,5,4,1,12,5,0
0,1,24,0,0,307,1,5,1,1,2,1,2,2,3,3,4,5,5,2,47,52,0
0,1,37,1,0,391,5,5,5,5,5,5,5,5,3,4,4,4,1,5,0,13,1
1,1,37,1,1,3009,2,1,1,1,5,3,2,2,2,2,2,1,2,2,0,0,0
0,1,32,1,1,3888,3,2,2,2,3,3,3,3,4,2,4,4,3,3,5,15,0
1,1,50,0,0,479,2,0,5,2,5,5,5,5,4,2,4,3,4,5,0,0,0
1,0,55,1,0,1050,3,3,3,4,2,3,2,2,2,5,4,2,3,2,6,54,0
1,1,22,0,0,913,4,5,4,2,4,4,3,4,5,4,5,3,5,4,0,0,0
1,1,60,1,1,2001,3,3,3,3,1,4,3,2,2,2,2,4,2,2,57,43,1
1,1,30,1,1,2926,4,5,5,5,4,4,4,4,4,5,4,4,4,4,0,0,0
1,1,24,0,0,819,3,2,3,4,2,3,2,2,3,2,4,4,4,2,14,0,0
0,1,19,1,1,862,0,3,0,1,2,3,2,2,5,5,4,5,1,2,0,2,1
0,0,24,1,1,300,3,2,2,2,2,2,2,2,3,3,3,2,2,2,248,250,0
1,1,29,1,1,1533,2,2,2,2,2,2,2,2,2,3,4,1,3,2,8,34,0
1,1,36,1,1,2313,1,1,2,1,2,1,5,5,5,5,5,5,5,2,0,8,1
0,1,39,1,1,2700,0,5,0,1,5,5,5,5,5,5,5,3,5,5,13,0,1
0,1,61,0,0,1384,3,4,3,4,2,3,3,4,4,3,1,2,4,4,0,0,0
0,1,42,0,0,440,3,4,3,3,5,4,5,1,1,3,1,5,1,4,22,10,0
0,1,46,1,1,1699,2,2,2,2,3,4,5,3,3,4,3,4,3,3,0,0,1
1,1,42,1,1,338,1,4,4,4,5,4,3,1,1,1,1,4,1,3,44,21,0
0,1,38,1,1,2398,4,4,4,4,4,4,3,3,3,4,3,3,3,5,3,4,1
1,0,62,0,0,888,2,3,2,4,3,2,1,3,2,3,4,1,4,3,0,0,0
0,1,50,0,1,404,2,4,2,4,4,5,5,2,2,2,2,4,2,3,16,8,0
0,1,14,0,0,868,4,1,4,3,4,5,5,4,3,4,4,5,4,5,148,142,0
0,1,56,1,1,3145,3,2,5,2,4,3,3,3,3,3,3,3,3,3,0,0,0
1,1,45,1,0,481,3,4,5,4,3,3,3,3,4,3,3,1,3,3,25,31,0
0,0,49,1,0,784,3,3,3,3,3,3,3,3,2,4,4,2,4,3,0,36,0
1,1,13,0,0,508,3,5,3,2,2,3,4,2,3,3,5,4,4,2,13,4,0
0,1,60,1,1,2738,3,3,3,3,2,4,4,4,4,4,4,5,4,4,0,0,1
1,1,50,1,1,1147,2,2,2,2,1,3,3,2,2,2,2,4,2,1,0,0,0
1,1,34,0,0,1345,4,1,4,2,2,4,2,2,2,4,2,3,3,2,0,20,0
0,1,39,1,0,749,3,4,4,4,3,3,3,3,4,5,3,2,2,3,25,40,0
1,1,12,0,1,1107,3,5,3,3,4,3,4,4,3,3,4,5,4,4,0,0,0
0,1,45,1,1,1431,2,2,2,2,5,5,5,5,5,5,5,5,5,5,8,6,1
1,1,43,1,0,835,3,4,1,4,3,3,3,3,2,5,3,4,3,3,0,0,0
1,1,19,0,0,280,3,4,3,4,4,3,4,4,2,1,3,1,4,4,0,13,0
0,1,53,0,0,438,3,3,3,4,3,3,4,4,4,3,3,3,4,1,0,2,0
0,0,27,1,0,794,3,3,3,3,4,3,4,4,3,3,2,4,2,4,0,18,0
0,1,21,0,0,338,5,4,5,4,4,5,4,4,3,4,4,3,4,4,0,0,1
0,1,11,0,1,427,2,5,4,2,3,4,3,3,2,3,4,1,2,3,13,2,0
1,1,57,1,1,333,3,3,3,3,2,4,4,5,5,5,5,4,5,5,0,0,1
1,1,53,1,0,1237,2,5,2,5,2,2,2,2,4,2,4,4,3,2,0,11,0
0,1,14,0,0,373,3,2,1,4,1,1,1,1,1,4,4,2,4,1,3,0,0
0,1,40,1,1,1818,3,3,3,3,5,1,3,3,3,3,3,5,3,3,10,14,1
1,0,37,1,1,551,3,3,3,3,1,3,1,1,1,5,3,3,4,1,6,3,0
1,1,54,1,1,525,4,4,3,3,1,1,2,4,4,4,4,2,4,2,6,0,0
1,0,38,1,0,565,1,0,1,3,2,1,2,2,5,4,2,2,2,2,0,0,0
1,1,51,1,1,821,3,3,4,4,4,3,3,3,3,3,3,4,3,2,0,9,0
1,1,63,1,0,216,5,1,4,1,5,5,5,5,4,1,1,2,2,5,0,0,1
0,1,35,1,0,507,2,3,5,3,2,2,2,2,2,4,4,4,3,2,54,46,0
1,0,26,1,0,588,4,4,4,4,5,4,2,5,5,5,5,5,1,5,0,0,0
1,1,42,1,1,2248,3,3,5,3,5,4,5,3,3,3,3,3,3,5,17,19,1
0,1,54,1,1,2292,5,5,5,5,3,3,4,5,5,5,3,1,5,2,0,0,1
0,1,58,1,1,109,4,4,4,4,5,3,4,5,5,5,5,5,5,4,0,0,1
0,0,24,1,1,1927,0,5,0,2,1,0,1,1,5,3,4,5,5,1,0,0,1
1,1,39,1,0,191,2,4,4,4,2,2,2,2,1,2,2,3,5,2,0,0,1
1,0,39,1,1,258,5,5,5,2,4,5,4,4,5,3,4,5,5,4,2,0,1
0,1,41,1,1,1235,4,4,4,4,4,5,4,5,5,5,5,4,5,5,0,0,1
1,1,41,1,1,1554,0,0,0,3,2,5,5,4,4,4,4,5,4,5,31,29,1
1,1,16,0,0,813,1,4,1,2,3,1,3,3,4,3,5,4,5,3,0,0,0
0,1,56,1,1,2513,2,3,4,3,1,3,3,2,2,2,2,1,2,4,0,0,0
1,1,36,1,1,775,2,2,2,2,5,4,4,3,3,4,3,5,3,5,0,0,1
0,1,54,1,1,441,4,4,4,4,2,4,4,5,5,5,5,3,5,4,54,45,1
1,1,47,0,0,319,3,4,3,5,2,3,2,2,5,2,4,2,5,2,0,0,0
1,1,66,0,0,980,4,2,4,3,4,4,3,4,2,1,3,2,3,4,0,0,0
1,1,66,0,0,1452,4,4,4,3,3,4,1,3,3,1,5,1,4,3,0,0,0
0,1,41,0,0,309,2,4,2,2,4,2,4,4,5,2,4,5,5,4,0,0,0
0,1,15,0,1,762,3,3,4,3,1,4,4,1,4,4,3,2,3,1,125,106,0
1,1,60,0,0,967,4,5,4,2,4,4,4,4,4,3,5,5,5,4,10,10,0
1,1,59,0,0,578,2,4,2,1,4,2,4,4,1,1,1,2,5,4,0,42,0
0,1,54,1,1,1562,3,3,3,3,4,4,5,5,5,4,5,5,5,5,5,8,1
0,1,52,1,1,3659,5,5,5,5,2,4,5,5,5,5,5,3,5,3,0,,1
0,1,41,1,1,134,0,5,0,2,4,4,4,4,4,4,4,5,4,4,0,0,1
1,1,28,0,0,666,3,5,3,2,4,3,4,4,4,4,4,4,5,4,0,0,0
1,1,68,0,1,197,3,5,3,3,5,3,5,5,3,4,5,4,5,5,22,9,0
1,1,48,1,1,521,5,5,5,5,5,5,5,5,2,3,5,2,4,5,0,16,1
0,0,46,1,0,1042,1,1,1,3,3,1,3,3,4,5,3,1,4,3,0,0,0
1,1,57,0,0,447,3,5,4,5,5,4,3,5,3,5,4,4,5,5,0,0,0
1,0,22,1,0,536,3,3,3,1,4,3,1,4,2,3,2,4,1,4,0,0,0
1,1,66,0,0,1372,1,4,1,1,2,1,2,2,4,5,4,5,4,2,0,0,0
1,1,11,0,0,305,2,5,2,2,2,2,2,2,3,4,5,3,5,2,9,1,0
1,1,28,1,1,2358,3,3,3,3,5,5,5,1,1,4,2,5,5,5,5,12,1
1,0,27,1,1,628,2,2,2,4,1,2,1,1,4,5,3,1,4,1,4,5,0
0,0,29,1,1,1069,1,1,1,3,4,1,4,4,2,4,2,1,1,4,0,33,0
1,0,33,1,1,417,2,2,2,3,3,2,3,3,4,2,4,4,3,3,20,13,0
0,1,32,1,1,371,5,5,5,5,3,3,3,3,3,3,5,4,5,3,0,0,1
0,1,53,1,1,594,3,2,2,2,5,4,3,3,3,3,3,2,3,3,0,0,0
1,1,61,0,0,641,3,5,3,3,5,3,5,5,4,5,4,3,5,5,0,0,0
1,1,30,1,1,991,4,3,4,4,4,5,4,4,5,4,4,4,5,4,0,0,1
1,1,59,0,0,327,4,0,4,3,3,4,3,3,4,5,4,5,4,3,9,6,0
1,1,33,1,1,386,2,2,2,2,5,5,5,5,3,2,5,3,5,5,0,0,1
1,1,45,1,1,1862,1,1,1,1,2,5,4,5,5,5,5,5,5,5,22,25,1
0,1,31,1,1,3293,2,2,3,2,4,3,4,4,4,4,2,1,3,4,4,11,1
1,1,45,1,1,2058,2,2,2,2,2,4,5,4,4,5,4,4,4,4,0,0,1
1,1,26,0,0,2994,1,3,1,3,1,5,5,4,3,1,3,5,1,5,18,23,0
0,0,30,1,1,874,2,2,2,4,5,2,5,5,4,3,4,5,5,5,0,0,0
1,1,70,1,1,2237,2,1,1,1,2,1,1,1,1,1,2,2,1,3,0,0,0
1,1,30,1,1,2123,4,5,4,4,2,2,2,2,3,1,4,2,4,2,0,0,1
0,0,21,1,0,588,4,2,5,4,3,5,3,3,2,3,4,3,4,3,0,0,0
1,1,65,0,1,182,3,4,3,4,2,3,2,2,1,2,4,1,3,2,0,0,0
0,0,19,1,0,1372,4,4,4,3,4,4,4,4,4,3,5,2,4,4,0,0,1
1,0,23,1,0,1416,4,4,4,3,4,4,4,4,2,3,4,4,4,4,0,0,0
0,1,37,1,0,1072,1,5,5,5,1,1,1,1,4,3,4,4,3,1,0,0,0
1,1,21,0,0,787,3,4,3,3,5,3,5,5,5,2,5,4,5,5,91,75,0
0,0,34,1,0,488,2,0,2,4,5,2,5,5,2,2,3,4,4,5,22,17,0
0,1,16,0,0,147,5,4,5,3,3,5,3,3,2,3,4,4,3,3,0,0,1
0,1,58,1,1,3810,5,5,5,5,4,5,4,4,4,4,4,5,4,5,8,0,1
0,1,37,0,0,236,2,4,0,4,3,0,3,3,5,5,5,5,5,3,6,0,0
1,1,64,0,0,1874,3,2,3,4,5,3,5,5,4,3,4,1,4,5,6,16,0
0,0,36,1,0,425,1,0,0,3,1,0,1,1,2,2,3,3,5,1,0,0,0
0,1,69,1,0,216,3,4,4,4,1,3,3,3,3,3,3,3,3,2,0,9,0
